"SEASON","EPISODE","SCENE_INDEX","CHARACTER","TEXT"
"01","02","37","SETH","(whispering)Hey, hey hey that's Summer?"
"01","02","38","SETH","(CONT'D)Tell her I said Happy Birthday."
"01","02","39","SUMMER","Coop, where are you? I'm coming to get you."
"01","02","40","MARISSA","(on phone)Oh, no no no don't. I'm coming."
"01","02","40","SETH","(whispering- insistant)Tell her I said Happy Birthday!"
"01","02","40","SUMMER","Who?"
"01","02","41","MARISSA","(CONT'D)(on phone)Uh, look, I gotta go."
"01","02","41","MARISSA","(O.S.)Bye."
"01","02","42","MARISSA","I gotta go meet my friends(beat)My other friends."
"01","02","42","SETH","I should go with you and protect me cover, but wait... You have to promise not to tell anyone about this place, okay? Now"
"01","02","42","RYAN","'s not going to obviously, and I could get grounded. So that leaves... Marissa!"
"01","02","43","MARISSA","I can keep a secret."
"01","02","43","MARISSA","Me too! We'll fix this place up!"
"01","02","43","RYAN","Cool."
"01","03","0","SANDY","We got to stop meeting like this. Some good news. Kirsten's"
"01","03","1","RYAN","When's that?"
"01","03","1","SANDY","30 to 60 days. I could have you out sooner, if I could"
"01","03","2","RYAN","He gets to leave?"
"01","03","2","SANDY","Who? Luke? Well, according to both of you, the fire was an"
"01","03","3","RYAN","And he has someone to take him home."
"01","03","3","SANDY","Ryan, you know, if I could...It's going to be okay."
"01","03","3","RYAN","(scoffs) My mom ditched me. I burned your wife's house down."
"01","03","4","SANDY","We'll find your mother."
"01","03","4","RYAN","And what if we don't?"
"01","03","4","SANDY","We will do whatever it takes."
"01","03","4","RYAN","I mean, what if I don't want to find her?"
"01","03","4","SANDY","If only you'd come to me...instead of running away..."
"01","03","4","RYAN","Why? So I can end up in Child Services and foster care?"
"01","03","4","SANDY","You could have died in that fire."
"01","03","4","RYAN","Look...you've done more than enough. I can take care of"
"01","03","5","SANDY","We'll talk again before your hearing."
"01","03","5","RYAN","Tell your...wife...thanks."
"01","03","5","SANDY","Already did."
"01","03","6","RYAN","Sorry."
"01","03","7","KIRSTEN","Now all we need are the Bellinis...and can you make mine a"
"01","03","8","SANDY","Wow, you're all set up for your Newpsie convention. Hey, when"
"01","03","9","KIRSTEN","Soon...and I'm sure that I have a doily out of place"
"01","03","10","SANDY","Good. Gives 'em something to talk about. I don't know why you"
"01","03","11","KIRSTEN","I don't don't like them. I grew up with these women."
"01","03","12","SANDY","What's on the agenda? What event are you dragging me to this"
"01","03","13","KIRSTEN","Casino night."
"01","03","13","SANDY","You know this home-from-the-office housewife thing...It's"
"01","03","14","KIRSTEN","Disturbing?"
"01","03","14","SANDY","Hot. It's disturbingly hot."
"01","03","15","SANDY","Hey. Whatcha doing?"
"01","03","15","SETH","(He starts fixing himself cereal.) Nothing. I'm grounded."
"01","03","15","SANDY","Well, you're handling it well. You're lucky you're only"
"01","03","16","SETH","Can I see him?"
"01","03","16","SANDY","Ryan? No. There's nothing I can do for him right now."
"01","03","16","SETH","Yeah? You think he's okay?"
"01","03","16","SANDY","Well, there's a reason why I like to try to keep kids out of"
"01","03","17","SETH","And, you just...can't get him out, or you're just not a good"
"01","03","18","SANDY","My hands are tied unless I can find his mother."
"01","03","18","SETH","So, then, why can't he stay here?"
"01","03","18","KIRSTEN","I will not have this conversation again. (Turns away from"
"01","03","19","SETH","Yeah, well, if anything happens to Ryan, then it's all on"
"01","03","20","KIRSTEN","What I can't live with is if something was to happen to you"
"01","03","21","SETH","Like I meet someone who doesn't suck?"
"01","03","21","KIRSTEN","We are not his parents. I am not his mother."
"01","03","21","SETH","(starts to walk away) Good thing."
"01","03","21","SANDY","Hey! Get back here. Apologize."
"01","03","22","SANDY","Ladies."
"01","03","22","JULIE","Sandy, hi. How are you? (She kisses his cheek) Are you"
"01","03","23","SANDY","Yeah, temporarily."
"01","03","23","JULIE","Well, nobody blames you for bringing him into the community."
"01","03","25","JULIE","Oh, not this one--one of Kirsten's developments. Luckily, she"
"01","03","26","SANDY","Well, I should be off. Got to find the next kid to jeopardize"
"01","03","27","KIRSTEN","How about a Bellini?"
"01","03","29","JULIE","Well, I think it's an absolute embarrassment that the"
"01","03","30","JULIE","See, this is a travesty."
"01","03","31","KIRSTEN","I'll be right back. Um, I have to go uh...check on the"
"01","03","32","JULIE","She's been through so much. Her son...was friends with that"
"01","03","33","KIRSTEN","Where do you think you're going?"
"01","03","33","SETH","(sighs) What are you doing out here?"
"01","03","33","KIRSTEN","I'm taking a Newpsie break. Where are you going?"
"01","03","33","SETH","I'm not going anywhere."
"01","03","33","KIRSTEN","(Warningly) Seth."
"01","03","33","SETH","I'm going to juvie to visit Ryan."
"01","03","33","KIRSTEN","No, no you are not. No way."
"01","03","33","SETH","Okay, bye. (Turns to leave)"
"01","03","33","KIRSTEN","Seth. I know that I am not the perfect Carol Brady mom, but"
"01","03","34","SETH","I would like you to go with me."
"01","03","34","JULIE","(opens the door) Kirsten? Oh, there you are. We're talking"
"01","03","35","KIRSTEN","Sounds great. (Julie says okay and goes back inside) Give"
"01","03","36","SUMMER","Can I try this on?"
"01","03","36","MARISSA","Hey, Summer, my dad's home, you know."
"01","03","36","SUMMER","You say that like it's a bad thing."
"01","03","36","MARISSA","Oh, gross."
"01","03","36","SUMMER","Your dad's always home these days. What's up with that?"
"01","03","37","MARISSA","(into phone) Hey, Luke, it's me. I just...wanted to talk,"
"01","03","38","SUMMER","Still hasn't called you back? He was in lockup. Maybe he's"
"01","03","39","SUMMER","God, he loves you. He got in a fight and burnt a house down"
"01","03","40","MARISSA","How about talking to me?"
"01","03","40","SUMMER","Well, he'll get over it. He can't really think you're into"
"01","03","41","JIMMY","So...how's your mother?"
"01","03","41","SETH","Uh, just...married."
"01","03","41","JIMMY","(knocks on door) Marissa? You've got company."
"01","03","42","SETH","Oh, my god."
"01","03","42","JIMMY","Sorry. (Walks away)"
"01","03","42","SETH","(grinning widely) Uh...Hi, Summer. Um, um...I'm Seth Cohen. I"
"01","03","43","MARISSA","(closes the door to block Summer from Seth's view) What's"
"01","03","44","SETH","I...what? Yes, what is up. Uh...I'm going to visit Ryan. I"
"01","03","45","MARISSA","(speaking loudly) Uh, what's that, Seth? Did you say you"
"01","03","46","SETH","The Star Wars convention? I'm sorry. Her top was off. You"
"01","03","47","MARISSA","Look, I can't go with you. I can't see Ryan. I mean, Luke's"
"01","03","48","SETH","So what? Ryan's in jail. I thought we were all friends, and..."
"01","03","48","MARISSA","It's just...it's too complicated."
"01","03","48","SETH","To visit him?"
"01","03","48","MARISSA","I can't, okay?"
"01","03","48","SETH","Yeah. Fine. Whatever."
"01","03","49","KIRSTEN","Let's just make this quick, okay?"
"01","03","50","SETH","Hey. What happened to your neck?"
"01","03","50","RYAN","It's...nothing."
"01","03","50","SETH","You okay?"
"01","03","50","RYAN","Great."
"01","03","50","SETH","So, I'm sorry the plan didn't work. I thought I had it figured"
"01","03","52","SETH","So, Marissa seemed pretty weird when I tried to talk to her."
"01","03","53","RYAN","Hey, leave her alone."
"01","03","53","KIRSTEN","Ryan, it's okay."
"01","03","54","KIRSTEN","Seth, let's go. Now."
"01","03","54","SETH","Uh, guard."
"01","03","54","RYAN","Leave here alone."
"01","03","54","KIRSTEN","Seth, now!"
"01","03","54","KIRSTEN","Guards!"
"01","03","55","KIRSTEN","Guard!"
"01","03","58","SANDY","Seth...what did we say? No video games."
"01","03","59","SANDY","Oh."
"01","03","60","SANDY","I never knew you to be an impulse shopper."
"01","03","60","KIRSTEN","I didn't know what else to do."
"01","03","60","SANDY","Did you tell him it was permanent?"
"01","03","60","KIRSTEN","No, of course not."
"01","03","60","SANDY","'Cause we can't keep jerking this kid around, pulling him out"
"01","03","61","KIRSTEN","They were going to kill him in that place, Sandy. He"
"01","03","62","SANDY","He doesn't want to find her."
"01","03","62","KIRSTEN","He's a kid. He doesn't know what he wants."
"01","03","62","RYAN","(from behind them) So I guess I won't unpack."
"01","03","63","SETH","Hey."
"01","03","63","RYAN","Hey."
"01","03","63","SETH","Help yourself to a wide assortment of breakfast cereals."
"01","03","64","SETH","So, Ryan, what exactly happened that night with Marissa before"
"01","03","65","RYAN","She came to see me."
"01","03","65","SETH","And?"
"01","03","65","RYAN","And I told her to leave."
"01","03","65","SETH","You asked her to leave? That's it? You two up there all alone"
"01","03","66","RYAN","I thought I was taking off in the morning. It didn't seem"
"01","03","67","SETH","Well, I mean, you're still here. She lives next door."
"01","03","67","RYAN","I don't know. I said some things."
"01","03","67","SETH","So now's your chance to take it back."
"01","03","68","JULIE","Hey, I'm off. They're waiting for me in the ballroom. Those"
"01","03","69","MARISSA","No, thanks."
"01","03","69","JULIE","Marissa, honey, enough moping. It's very sweet that you're so"
"01","03","70","MARISSA","He's not in love with me."
"01","03","70","JULIE","Why not? He thinks he's too good for you?"
"01","03","70","MARISSA","Actually, he thinks I'm too good for him."
"01","03","70","JULIE","Well, he's right, but that's the past, and you need to focus"
"01","03","71","MARISSA","Okay. Thanks, mom."
"01","03","71","JULIE","It's what I'm here for. (She smiles and leaves)"
"01","03","72","KIRSTEN","I have to make some calls so if you could finish up in the"
"01","03","73","SANDY","(coming down the stairs) I got an early court date. I'm in"
"01","03","74","KIRSTEN","I have to set up for Casino Night. What about Ryan?"
"01","03","74","SANDY","I got two calls in to the private investigator about his"
"01","03","75","KIRSTEN","Yeah, but what am I supposed to do with him?"
"01","03","75","SANDY","Take him with you. Spend some time together."
"01","03","75","KIRSTEN","With all those women there?"
"01","03","75","SANDY","Sure, they'll love him. (He leaves)"
"01","03","76","KIRSTEN","Oh, hi, Julie."
"01","03","76","JULIE","Kirsten. Seth."
"01","03","76","KIRSTEN","Julie, this is Ryan."
"01","03","76","JULIE","I'm Julie Cooper. I've heard so much about you."
"01","03","76","RYAN","Nice to meet you, too."
"01","03","76","JULIE","There he is."
"01","03","77","LUKE","Hey, Mrs. Cooper."
"01","03","77","KIRSTEN","Thanks for coming."
"01","03","77","LUKE","Yeah, you know, anything I can do to help make amends for what"
"01","03","78","KIRSTEN","Ryan, I forgot that he was coming. If you want to..."
"01","03","78","RYAN","No, I'm here. How can I help?"
"01","03","78","JULIE","Well, now that we have our big strong, strapping men, time"
"01","03","79","MARISSA","Hey, I was hoping maybe we could talk."
"01","03","79","LUKE","Which one of us did you want to talk to? (He walks away)"
"01","03","79","MARISSA","Luke, come on. (After a moment, she too walks away.)"
"01","03","79","RYAN","I'm sorry. I feel like ever since I've gotten here, I screwed"
"01","03","80","MARISSA","No, I'm sorry. It's my fault, too. I mean, I never should"
